,ID,filename,x_min,y_min,x_max,y_max,class
854,14,196_000_output_img_001.png,498,426,675,474,smoke
855,15,196_000_output_img_011.png,498,426,675,474,smoke
856,16,196_000_output_img_020.png,498,426,675,474,smoke
857,17,196_000_output_img_030.png,498,426,675,474,smoke
858,18,196_000_output_img_039.png,498,426,675,474,smoke
859,19,196_000_output_img_049.png,498,426,675,474,smoke
860,20,196_000_output_img_058.png,498,426,675,474,smoke
861,21,196_000_output_img_068.png,498,426,675,474,smoke
862,22,196_000_output_img_077.png,498,426,675,474,smoke
863,23,196_000_output_img_087.png,498,426,675,474,smoke
864,24,196_000_output_img_096.png,498,426,675,474,smoke
865,25,196_000_output_img_106.png,498,426,675,474,smoke
866,26,196_000_output_img_115.png,498,426,675,474,smoke
867,27,196_000_output_img_125.png,498,426,675,474,smoke
868,28,196_000_output_img_134.png,498,426,675,474,smoke
869,14,197_000_output_img_001.png,596,269,686,365,smoke
870,15,197_000_output_img_013.png,596,269,686,365,smoke
871,16,197_000_output_img_025.png,596,269,686,365,smoke
872,17,197_000_output_img_037.png,596,269,686,365,smoke
873,18,197_000_output_img_049.png,596,269,686,365,smoke
874,19,197_000_output_img_061.png,596,269,686,365,smoke
875,20,197_000_output_img_073.png,596,269,686,365,smoke
876,21,197_000_output_img_085.png,596,269,686,365,smoke
877,22,197_000_output_img_097.png,596,269,686,365,smoke
878,23,197_000_output_img_109.png,596,269,686,365,smoke
879,24,197_000_output_img_121.png,596,269,686,365,smoke
880,25,197_000_output_img_133.png,596,269,686,365,smoke
881,26,197_000_output_img_145.png,596,269,686,365,smoke
882,27,197_000_output_img_157.png,596,269,686,365,smoke
883,28,197_000_output_img_169.png,596,269,686,365,smoke
884,14,198_000_output_img_001.png,288,502,456,564,smoke
885,15,198_000_output_img_014.png,288,502,456,564,smoke
886,16,198_000_output_img_026.png,288,502,456,564,smoke
887,17,198_000_output_img_039.png,288,502,456,564,smoke
888,18,198_000_output_img_051.png,308,519,476,570,smoke
889,19,198_000_output_img_064.png,284,518,452,569,smoke
890,20,198_000_output_img_076.png,284,518,452,569,smoke
891,21,198_000_output_img_089.png,307,518,452,569,smoke
892,22,198_000_output_img_101.png,307,540,452,569,smoke
893,23,198_000_output_img_114.png,307,540,452,569,smoke
894,24,198_000_output_img_126.png,336,541,481,570,smoke
895,25,198_000_output_img_139.png,336,541,481,570,smoke
896,26,198_000_output_img_151.png,322,530,445,570,smoke
897,27,198_000_output_img_164.png,320,469,388,569,smoke
898,28,198_000_output_img_176.png,320,469,388,569,smoke
899,14,199_000_output_img_001.png,370,325,645,461,smoke
900,15,199_000_output_img_013.png,370,325,645,461,smoke
901,16,199_000_output_img_025.png,370,325,624,461,smoke
902,17,199_000_output_img_038.png,370,325,624,461,smoke
903,18,199_000_output_img_050.png,370,325,624,461,smoke
904,19,199_000_output_img_062.png,370,325,624,461,smoke
905,20,199_000_output_img_074.png,370,325,624,461,smoke
906,21,199_000_output_img_086.png,370,325,624,461,smoke
907,22,199_000_output_img_099.png,370,325,624,461,smoke
908,23,199_000_output_img_111.png,370,325,624,461,smoke
909,24,199_000_output_img_123.png,370,325,624,461,smoke
910,25,199_000_output_img_135.png,370,325,624,461,smoke
911,26,199_000_output_img_147.png,370,325,624,461,smoke
912,27,199_000_output_img_160.png,370,325,624,461,smoke
913,28,199_000_output_img_172.png,370,325,624,461,smoke
914,14,201_000_output_img_001.png,1601,576,1694,615,smoke
915,15,201_000_output_img_011.png,1601,576,1694,615,smoke
916,16,201_000_output_img_021.png,1601,576,1694,615,smoke
917,17,201_000_output_img_031.png,1601,576,1694,615,smoke
918,18,201_000_output_img_041.png,1601,576,1694,615,smoke
919,19,201_000_output_img_051.png,1601,576,1694,615,smoke
920,20,201_000_output_img_061.png,1601,576,1694,615,smoke
921,21,201_000_output_img_071.png,1601,576,1694,615,smoke
922,22,201_000_output_img_082.png,1587,576,1680,615,smoke
923,23,201_000_output_img_092.png,1587,576,1680,615,smoke
924,24,201_000_output_img_102.png,1587,576,1680,615,smoke
925,25,201_000_output_img_112.png,1587,576,1680,615,smoke
926,26,201_000_output_img_122.png,1587,576,1680,615,smoke
927,27,201_000_output_img_132.png,1587,576,1680,615,smoke
928,28,201_000_output_img_142.png,1587,576,1680,615,smoke
929,14,202_000_output_img_001.png,412,440,581,488,smoke
930,15,202_000_output_img_011.png,412,440,581,488,smoke
931,16,202_000_output_img_020.png,412,440,581,488,smoke
932,17,202_000_output_img_030.png,412,440,581,488,smoke
933,18,202_000_output_img_039.png,412,440,581,488,smoke
934,19,202_000_output_img_049.png,412,440,581,488,smoke
935,20,202_000_output_img_058.png,412,440,581,488,smoke
936,21,202_000_output_img_068.png,412,440,581,488,smoke
937,22,202_000_output_img_077.png,412,440,581,488,smoke
938,23,202_000_output_img_087.png,412,440,581,488,smoke
939,24,202_000_output_img_096.png,412,440,581,488,smoke
940,25,202_000_output_img_106.png,412,440,581,488,smoke
941,26,202_000_output_img_115.png,412,440,581,488,smoke
942,27,202_000_output_img_125.png,412,440,581,488,smoke
943,28,202_000_output_img_134.png,412,440,581,488,smoke
944,14,203_000_output_img_001.png,572,452,606,475,smoke
945,15,203_000_output_img_011.png,572,452,606,475,smoke
946,16,203_000_output_img_021.png,563,452,597,475,smoke
947,17,203_000_output_img_031.png,563,452,597,475,smoke
948,18,203_000_output_img_041.png,563,452,597,475,smoke
949,19,203_000_output_img_051.png,563,452,597,475,smoke
950,20,203_000_output_img_061.png,563,452,597,475,smoke
951,21,203_000_output_img_071.png,563,452,597,475,smoke
952,22,203_000_output_img_082.png,563,452,597,475,smoke
953,23,203_000_output_img_092.png,563,452,597,475,smoke
954,24,203_000_output_img_102.png,563,452,597,475,smoke
955,25,203_000_output_img_112.png,563,452,597,475,smoke
956,26,203_000_output_img_122.png,563,452,597,475,smoke
957,27,203_000_output_img_132.png,563,452,597,475,smoke
958,28,203_000_output_img_142.png,563,452,597,475,smoke
959,14,204_000_output_img_001.png,518,454,712,483,smoke
960,15,204_000_output_img_011.png,518,454,712,483,smoke
961,16,204_000_output_img_021.png,518,454,712,483,smoke
962,17,204_000_output_img_031.png,518,454,712,483,smoke
963,18,204_000_output_img_041.png,518,454,712,483,smoke
964,19,204_000_output_img_051.png,518,454,712,483,smoke
965,20,204_000_output_img_061.png,518,454,712,483,smoke
966,21,204_000_output_img_071.png,518,454,712,483,smoke
967,22,204_000_output_img_082.png,518,454,712,483,smoke
968,23,204_000_output_img_092.png,518,454,712,483,smoke
969,24,204_000_output_img_102.png,518,454,712,483,smoke
970,25,204_000_output_img_112.png,518,454,712,483,smoke
971,26,204_000_output_img_122.png,518,454,712,480,smoke
972,27,204_000_output_img_132.png,518,454,712,480,smoke
973,28,204_000_output_img_142.png,518,454,712,480,smoke
974,14,205_000_output_img_001.png,387,457,430,483,smoke
975,15,205_000_output_img_001.png,555,460,638,484,smoke
976,16,205_000_output_img_011.png,387,457,430,483,smoke
977,17,205_000_output_img_011.png,555,460,638,484,smoke
978,18,205_000_output_img_021.png,387,457,430,483,smoke
979,19,205_000_output_img_021.png,555,460,638,484,smoke
980,20,205_000_output_img_031.png,387,457,430,483,smoke
981,21,205_000_output_img_031.png,555,460,638,484,smoke
982,22,205_000_output_img_041.png,387,457,430,483,smoke
983,23,205_000_output_img_041.png,555,460,638,484,smoke
984,24,205_000_output_img_051.png,387,457,430,483,smoke
985,25,205_000_output_img_051.png,555,460,638,484,smoke
986,26,205_000_output_img_061.png,387,457,430,483,smoke
987,27,205_000_output_img_061.png,555,460,638,484,smoke
988,28,205_000_output_img_071.png,387,457,430,483,smoke
989,29,205_000_output_img_071.png,555,460,638,484,smoke
990,30,205_000_output_img_082.png,387,457,430,483,smoke
991,31,205_000_output_img_082.png,555,460,638,484,smoke
992,32,205_000_output_img_092.png,387,457,430,483,smoke
993,33,205_000_output_img_092.png,555,460,638,484,smoke
994,34,205_000_output_img_102.png,387,457,430,483,smoke
995,35,205_000_output_img_102.png,555,460,638,484,smoke
996,36,205_000_output_img_112.png,387,457,430,483,smoke
997,37,205_000_output_img_112.png,555,460,638,484,smoke
998,38,205_000_output_img_122.png,387,457,430,483,smoke
999,39,205_000_output_img_122.png,555,460,638,484,smoke
1000,40,205_000_output_img_132.png,387,457,430,483,smoke
1001,41,205_000_output_img_132.png,555,460,638,484,smoke
1002,42,205_000_output_img_142.png,387,457,430,483,smoke
1003,43,205_000_output_img_142.png,543,459,629,483,smoke
1004,14,206_000_output_img_001.png,541,68,628,172,smoke
1005,15,206_000_output_img_010.png,541,68,628,172,smoke
1006,16,206_000_output_img_020.png,541,68,628,172,smoke
1007,17,206_000_output_img_029.png,541,68,628,172,smoke
1008,18,206_000_output_img_038.png,541,68,628,172,smoke
1009,19,206_000_output_img_048.png,541,68,628,172,smoke
1010,20,206_000_output_img_057.png,541,68,628,172,smoke
1011,21,206_000_output_img_066.png,541,68,628,172,smoke
1012,22,206_000_output_img_076.png,541,68,628,172,smoke
1013,23,206_000_output_img_085.png,541,68,628,172,smoke
1014,24,206_000_output_img_094.png,541,68,628,172,smoke
1015,25,206_000_output_img_104.png,541,68,628,172,smoke
1016,26,206_000_output_img_113.png,541,68,628,172,smoke
1017,27,206_000_output_img_122.png,541,68,628,172,smoke
1018,28,206_000_output_img_132.png,541,68,628,172,smoke
1019,14,207_000_output_img_001.png,270,36,390,176,smoke
1020,15,207_000_output_img_011.png,270,36,390,176,smoke
1021,16,207_000_output_img_020.png,270,36,390,176,smoke
1022,17,207_000_output_img_030.png,270,36,390,176,smoke
1023,18,207_000_output_img_039.png,270,36,390,176,smoke
1024,19,207_000_output_img_049.png,270,36,390,176,smoke
1025,20,207_000_output_img_059.png,270,36,390,176,smoke
1026,21,207_000_output_img_068.png,270,36,390,176,smoke
1027,22,207_000_output_img_078.png,270,36,390,176,smoke
1028,23,207_000_output_img_087.png,270,36,390,176,smoke
1029,24,207_000_output_img_097.png,270,36,390,176,smoke
1030,25,207_000_output_img_107.png,270,36,390,176,smoke
1031,26,207_000_output_img_116.png,270,36,390,176,smoke
1032,27,207_000_output_img_126.png,270,36,390,176,smoke
1033,28,207_000_output_img_135.png,270,36,390,176,smoke
1034,14,208_000_output_img_001.png,42,371,149,398,smoke
1035,15,208_000_output_img_001.png,386,350,407,388,smoke
1036,16,208_000_output_img_013.png,42,371,149,398,smoke
1037,17,208_000_output_img_013.png,386,350,407,388,smoke
1038,18,208_000_output_img_024.png,37,383,144,410,smoke
1039,19,208_000_output_img_024.png,382,352,403,390,smoke
1040,20,208_000_output_img_036.png,37,383,144,410,smoke
1041,21,208_000_output_img_036.png,382,352,403,390,smoke
1042,22,208_000_output_img_047.png,37,379,144,406,smoke
1043,23,208_000_output_img_047.png,382,352,403,390,smoke
1044,24,208_000_output_img_059.png,37,379,144,406,smoke
1045,25,208_000_output_img_059.png,382,352,403,390,smoke
1046,26,208_000_output_img_070.png,37,379,144,406,smoke
1047,27,208_000_output_img_070.png,382,352,403,390,smoke
1048,28,208_000_output_img_082.png,37,379,144,406,smoke
1049,29,208_000_output_img_082.png,382,352,403,390,smoke
1050,30,208_000_output_img_093.png,37,379,144,406,smoke
1051,31,208_000_output_img_093.png,382,352,403,390,smoke
1052,32,208_000_output_img_105.png,37,379,144,406,smoke
1053,33,208_000_output_img_105.png,382,352,403,390,smoke
1054,34,208_000_output_img_116.png,37,379,144,406,smoke
1055,35,208_000_output_img_116.png,382,352,403,390,smoke
1056,36,208_000_output_img_128.png,37,379,144,406,smoke
1057,37,208_000_output_img_128.png,382,352,403,390,smoke
1058,38,208_000_output_img_139.png,37,379,144,406,smoke
1059,39,208_000_output_img_139.png,382,352,403,390,smoke
1060,40,208_000_output_img_151.png,37,379,144,406,smoke
1061,41,208_000_output_img_151.png,382,352,403,390,smoke
1062,42,208_000_output_img_162.png,37,379,144,406,smoke
1063,43,208_000_output_img_162.png,382,352,403,390,smoke
1064,14,209_000_output_img_001.png,225,152,315,173,smoke
1065,15,209_000_output_img_001.png,377,145,445,163,smoke
1066,16,209_000_output_img_013.png,225,152,315,173,smoke
1067,17,209_000_output_img_013.png,377,145,445,163,smoke
1068,18,209_000_output_img_025.png,225,152,315,173,smoke
1069,19,209_000_output_img_025.png,377,145,445,163,smoke
1070,20,209_000_output_img_038.png,225,152,315,173,smoke
1071,21,209_000_output_img_038.png,377,145,445,163,smoke
1072,22,209_000_output_img_050.png,225,152,315,173,smoke
1073,23,209_000_output_img_050.png,377,145,445,163,smoke
1074,24,209_000_output_img_062.png,225,152,315,173,smoke
1075,25,209_000_output_img_062.png,377,145,445,163,smoke
1076,26,209_000_output_img_074.png,225,152,315,173,smoke
1077,27,209_000_output_img_074.png,377,145,445,163,smoke
1078,28,209_000_output_img_086.png,225,152,315,173,smoke
1079,29,209_000_output_img_086.png,377,145,445,163,smoke
1080,30,209_000_output_img_099.png,225,152,315,173,smoke
1081,31,209_000_output_img_099.png,377,145,445,163,smoke
1082,32,209_000_output_img_111.png,225,152,315,173,smoke
1083,33,209_000_output_img_111.png,377,145,445,163,smoke
1084,34,209_000_output_img_123.png,225,152,315,173,smoke
1085,35,209_000_output_img_123.png,377,145,445,163,smoke
1086,36,209_000_output_img_135.png,225,152,315,173,smoke
1087,37,209_000_output_img_135.png,377,145,445,163,smoke
1088,38,209_000_output_img_147.png,225,152,315,173,smoke
1089,39,209_000_output_img_147.png,377,145,445,163,smoke
1090,40,209_000_output_img_160.png,225,152,315,173,smoke
1091,41,209_000_output_img_160.png,377,145,445,163,smoke
1092,42,209_000_output_img_172.png,225,152,315,173,smoke
1093,43,209_000_output_img_172.png,377,145,445,163,smoke
1094,14,210_000_output_img_001.png,238,215,294,226,smoke
1095,15,210_000_output_img_001.png,340,215,369,224,smoke
1096,16,210_000_output_img_013.png,238,215,294,226,smoke
1097,17,210_000_output_img_013.png,340,215,369,224,smoke
1098,18,210_000_output_img_025.png,238,215,294,226,smoke
1099,19,210_000_output_img_025.png,340,215,369,224,smoke
1100,20,210_000_output_img_038.png,238,215,294,226,smoke
1101,21,210_000_output_img_038.png,340,215,369,224,smoke
1102,22,210_000_output_img_050.png,238,215,294,226,smoke
1103,23,210_000_output_img_050.png,340,215,369,224,smoke
1104,24,210_000_output_img_062.png,238,215,294,226,smoke
1105,25,210_000_output_img_062.png,340,215,369,224,smoke
1106,26,210_000_output_img_074.png,238,215,294,226,smoke
1107,27,210_000_output_img_074.png,340,215,369,224,smoke
1108,28,210_000_output_img_086.png,238,215,294,226,smoke
1109,29,210_000_output_img_086.png,340,215,369,224,smoke
1110,30,210_000_output_img_099.png,238,215,294,226,smoke
1111,31,210_000_output_img_099.png,340,215,369,224,smoke
1112,32,210_000_output_img_111.png,238,215,294,226,smoke
1113,33,210_000_output_img_111.png,340,215,369,224,smoke
1114,34,210_000_output_img_123.png,238,215,294,226,smoke
1115,35,210_000_output_img_123.png,340,215,369,224,smoke
1116,36,210_000_output_img_135.png,238,215,294,226,smoke
1117,37,210_000_output_img_135.png,340,215,369,224,smoke
1118,38,210_000_output_img_147.png,238,215,294,226,smoke
1119,39,210_000_output_img_147.png,340,215,369,224,smoke
1120,40,210_000_output_img_160.png,238,215,294,226,smoke
1121,41,210_000_output_img_160.png,340,215,369,224,smoke
1122,42,210_000_output_img_172.png,238,215,294,226,smoke
1123,43,210_000_output_img_172.png,340,215,369,224,smoke
1124,14,211_000_output_img_001.png,42,207,116,224,smoke
1125,15,211_000_output_img_001.png,163,185,258,213,smoke
1126,16,211_000_output_img_013.png,42,207,116,224,smoke
1127,17,211_000_output_img_013.png,163,185,258,213,smoke
1128,18,211_000_output_img_025.png,42,207,116,224,smoke
1129,19,211_000_output_img_025.png,163,185,258,213,smoke
1130,20,211_000_output_img_037.png,42,207,116,224,smoke
1131,21,211_000_output_img_037.png,163,185,258,213,smoke
1132,22,211_000_output_img_048.png,42,207,116,224,smoke
1133,23,211_000_output_img_048.png,163,185,258,213,smoke
1134,24,211_000_output_img_060.png,42,207,116,224,smoke
1135,25,211_000_output_img_060.png,163,185,258,213,smoke
1136,26,211_000_output_img_072.png,42,207,116,224,smoke
1137,27,211_000_output_img_072.png,163,185,258,213,smoke
1138,28,211_000_output_img_084.png,42,207,116,224,smoke
1139,29,211_000_output_img_084.png,163,185,258,213,smoke
1140,30,211_000_output_img_096.png,42,207,116,224,smoke
1141,31,211_000_output_img_096.png,163,185,258,213,smoke
1142,32,211_000_output_img_108.png,42,207,116,224,smoke
1143,33,211_000_output_img_108.png,163,185,258,213,smoke
1144,34,211_000_output_img_120.png,42,207,116,224,smoke
1145,35,211_000_output_img_120.png,163,185,258,213,smoke
1146,36,211_000_output_img_132.png,42,207,116,224,smoke
1147,37,211_000_output_img_132.png,163,185,258,213,smoke
1148,38,211_000_output_img_143.png,42,207,116,224,smoke
1149,39,211_000_output_img_143.png,163,185,258,213,smoke
1150,40,211_000_output_img_155.png,42,207,116,224,smoke
1151,41,211_000_output_img_155.png,163,185,258,213,smoke
1152,42,211_000_output_img_167.png,42,207,116,224,smoke
1153,43,211_000_output_img_167.png,163,185,258,213,smoke
1154,14,214_000_output_img_001.png,417,270,539,295,smoke
1155,15,214_000_output_img_013.png,417,270,539,295,smoke
1156,16,214_000_output_img_025.png,417,270,539,295,smoke
1157,17,214_000_output_img_038.png,417,270,539,295,smoke
1158,18,214_000_output_img_050.png,417,270,539,295,smoke
1159,19,214_000_output_img_062.png,417,270,539,295,smoke
1160,20,214_000_output_img_074.png,417,270,539,295,smoke
1161,21,214_000_output_img_086.png,417,272,539,297,smoke
1162,22,214_000_output_img_099.png,417,272,539,297,smoke
1163,23,214_000_output_img_111.png,417,272,539,297,smoke
1164,24,214_000_output_img_123.png,417,272,539,297,smoke
1165,25,214_000_output_img_135.png,417,272,539,297,smoke
1166,26,214_000_output_img_147.png,417,272,539,297,smoke
1167,27,214_000_output_img_160.png,417,272,539,297,smoke
1168,28,214_000_output_img_172.png,417,272,539,297,smoke
1169,14,215_000_output_img_001.png,254,266,385,299,smoke
1170,15,215_000_output_img_013.png,254,266,385,299,smoke
1171,16,215_000_output_img_025.png,254,266,385,299,smoke
1172,17,215_000_output_img_038.png,254,266,385,299,smoke
1173,18,215_000_output_img_050.png,254,266,385,299,smoke
1174,19,215_000_output_img_062.png,254,266,385,299,smoke
1175,20,215_000_output_img_074.png,254,266,385,299,smoke
1176,21,215_000_output_img_086.png,254,266,385,299,smoke
1177,22,215_000_output_img_099.png,254,266,385,299,smoke
1178,23,215_000_output_img_111.png,254,266,385,299,smoke
1179,24,215_000_output_img_123.png,254,266,385,299,smoke
1180,25,215_000_output_img_135.png,254,266,385,299,smoke
1181,26,215_000_output_img_147.png,254,266,385,299,smoke
1182,27,215_000_output_img_160.png,254,266,385,299,smoke
1183,28,215_000_output_img_172.png,254,266,385,299,smoke
1184,14,216_000_output_img_001.png,260,356,430,477,smoke
1185,15,216_000_output_img_013.png,260,356,430,477,smoke
1186,16,216_000_output_img_024.png,260,356,430,477,smoke
1187,17,216_000_output_img_036.png,260,356,430,477,smoke
1188,18,216_000_output_img_048.png,260,356,430,477,smoke
1189,19,216_000_output_img_059.png,260,356,430,477,smoke
1190,20,216_000_output_img_071.png,260,356,430,477,smoke
1191,21,216_000_output_img_083.png,260,356,430,477,smoke
1192,22,216_000_output_img_094.png,260,356,430,477,smoke
1193,23,216_000_output_img_106.png,260,356,430,477,smoke
1194,24,216_000_output_img_118.png,260,356,430,477,smoke
1195,25,216_000_output_img_129.png,260,356,430,477,smoke
1196,26,216_000_output_img_141.png,260,356,430,477,smoke
1197,27,216_000_output_img_153.png,260,356,430,477,smoke
1198,28,216_000_output_img_164.png,260,356,430,477,smoke
1199,14,217_000_output_img_001.png,254,242,340,281,smoke
1200,15,217_000_output_img_012.png,254,242,340,281,smoke
1201,16,217_000_output_img_023.png,254,242,340,281,smoke
1202,17,217_000_output_img_033.png,254,242,340,281,smoke
1203,18,217_000_output_img_044.png,254,242,340,281,smoke
1204,19,217_000_output_img_055.png,254,242,340,281,smoke
1205,20,217_000_output_img_066.png,254,242,340,281,smoke
1206,21,217_000_output_img_077.png,254,242,340,281,smoke
1207,22,217_000_output_img_087.png,254,242,340,281,smoke
1208,23,217_000_output_img_098.png,254,242,340,281,smoke
1209,24,217_000_output_img_109.png,254,242,340,281,smoke
1210,25,217_000_output_img_120.png,254,242,340,281,smoke
1211,26,217_000_output_img_131.png,254,242,340,281,smoke
1212,27,217_000_output_img_141.png,254,242,340,281,smoke
1213,28,217_000_output_img_152.png,254,242,340,281,smoke
1214,14,300_000_output_img_001.png,452,262,595,337,smoke
1215,15,300_000_output_img_011.png,452,262,595,337,smoke
1216,16,300_000_output_img_021.png,452,262,595,337,smoke
1217,17,300_000_output_img_031.png,452,262,595,337,smoke
1218,18,300_000_output_img_041.png,452,262,595,337,smoke
1219,19,300_000_output_img_051.png,452,262,595,337,smoke
1220,20,300_000_output_img_061.png,452,262,595,337,smoke
1221,21,300_000_output_img_071.png,452,262,595,337,smoke
1222,22,300_000_output_img_081.png,452,262,595,337,smoke
1223,23,300_000_output_img_091.png,452,262,595,337,smoke
1224,24,300_000_output_img_101.png,452,262,595,337,smoke
1225,25,300_000_output_img_111.png,452,262,595,337,smoke
1226,26,300_000_output_img_121.png,452,262,595,337,smoke
1227,27,300_000_output_img_131.png,452,262,595,337,smoke
1228,28,300_000_output_img_141.png,452,262,595,337,smoke
1229,14,301_000_output_img_001.png,166,0,584,368,smoke
1230,15,301_000_output_img_011.png,166,0,584,368,smoke
1231,16,301_000_output_img_021.png,166,0,584,368,smoke
1232,17,301_000_output_img_031.png,166,0,584,368,smoke
1233,18,301_000_output_img_041.png,166,0,584,368,smoke
1234,19,301_000_output_img_051.png,166,0,584,368,smoke
1235,20,301_000_output_img_061.png,199,0,532,368,smoke
1236,21,301_000_output_img_071.png,199,0,583,368,smoke
1237,22,301_000_output_img_081.png,199,0,583,368,smoke
1238,23,301_000_output_img_091.png,199,0,583,368,smoke
1239,24,301_000_output_img_101.png,199,0,583,368,smoke
1240,25,301_000_output_img_111.png,199,0,583,368,smoke
1241,26,301_000_output_img_121.png,199,0,583,368,smoke
1242,27,301_000_output_img_131.png,199,0,583,368,smoke
1243,28,301_000_output_img_141.png,97,0,735,368,smoke
1244,14,302_000_output_img_001.png,579,249,656,365,smoke
1245,15,302_000_output_img_011.png,579,249,656,365,smoke
1246,16,302_000_output_img_021.png,610,249,671,365,smoke
1247,17,302_000_output_img_031.png,610,249,656,365,smoke
1248,18,302_000_output_img_041.png,610,249,681,365,smoke
1249,19,302_000_output_img_051.png,610,249,681,365,smoke
1250,20,302_000_output_img_061.png,584,300,655,351,smoke
1251,21,302_000_output_img_071.png,584,300,655,351,smoke
1252,22,302_000_output_img_081.png,614,222,684,351,smoke
1253,23,302_000_output_img_091.png,584,222,684,351,smoke
1254,24,302_000_output_img_101.png,584,262,675,351,smoke
1255,25,302_000_output_img_111.png,584,262,675,351,smoke
1256,26,302_000_output_img_121.png,584,262,675,351,smoke
1257,27,302_000_output_img_131.png,584,262,675,351,smoke
1258,28,302_000_output_img_141.png,615,262,696,351,smoke
1259,14,303_000_output_img_001.png,599,459,682,527,smoke
1260,15,303_000_output_img_011.png,599,459,682,527,smoke
1261,16,303_000_output_img_021.png,599,459,682,527,smoke
1262,17,303_000_output_img_031.png,599,459,682,527,smoke
1263,18,303_000_output_img_041.png,575,461,658,529,smoke
1264,19,303_000_output_img_051.png,575,461,658,529,smoke
1265,20,303_000_output_img_061.png,575,461,658,529,smoke
1266,21,303_000_output_img_071.png,575,461,658,529,smoke
1267,22,303_000_output_img_081.png,575,461,658,529,smoke
1268,23,303_000_output_img_091.png,575,461,658,529,smoke
1269,24,303_000_output_img_101.png,575,461,658,529,smoke
1270,25,303_000_output_img_111.png,575,461,658,529,smoke
1271,26,303_000_output_img_121.png,549,469,632,537,smoke
1272,27,303_000_output_img_131.png,549,469,632,537,smoke
1273,28,303_000_output_img_141.png,549,469,632,537,smoke
1274,14,305_000_output_img_001.png,596,313,704,373,smoke
1275,15,305_000_output_img_011.png,596,313,704,373,smoke
1276,16,305_000_output_img_021.png,596,296,651,373,smoke
1277,17,305_000_output_img_031.png,596,313,645,373,smoke
1278,18,305_000_output_img_041.png,596,313,645,373,smoke
1279,19,305_000_output_img_041.png,1001,277,1049,326,smoke
1280,20,305_000_output_img_051.png,596,313,645,373,smoke
1281,21,305_000_output_img_051.png,1001,277,1049,326,smoke
1282,22,305_000_output_img_061.png,596,313,645,373,smoke
1283,23,305_000_output_img_061.png,977,243,1044,316,smoke
1284,24,305_000_output_img_071.png,596,313,645,373,smoke
1285,25,305_000_output_img_071.png,977,243,1044,316,smoke
1286,26,305_000_output_img_081.png,596,313,645,373,smoke
1287,27,305_000_output_img_081.png,992,272,1170,322,smoke
1288,28,305_000_output_img_091.png,596,313,645,373,smoke
1289,29,305_000_output_img_091.png,992,272,1170,322,smoke
1290,30,305_000_output_img_101.png,596,313,645,373,smoke
1291,31,305_000_output_img_101.png,992,272,1045,322,smoke
1292,32,305_000_output_img_111.png,596,313,645,373,smoke
1293,33,305_000_output_img_111.png,992,272,1045,322,smoke
1294,34,305_000_output_img_121.png,592,332,641,392,smoke
1295,35,305_000_output_img_131.png,592,332,641,392,smoke
1296,36,305_000_output_img_141.png,592,332,641,392,smoke
1297,14,306_000_output_img_001.png,670,281,844,385,smoke
1298,15,306_000_output_img_011.png,670,281,844,385,smoke
1299,16,306_000_output_img_021.png,670,281,764,385,smoke
1300,17,306_000_output_img_031.png,670,281,764,385,smoke
1301,18,306_000_output_img_041.png,670,291,839,385,smoke
1302,19,306_000_output_img_051.png,670,291,839,385,smoke
1303,20,306_000_output_img_061.png,653,263,836,385,smoke
1304,21,306_000_output_img_071.png,653,263,790,385,smoke
1305,22,306_000_output_img_081.png,679,263,865,385,smoke
1306,23,306_000_output_img_091.png,679,263,865,385,smoke
1307,24,306_000_output_img_101.png,679,285,778,385,smoke
1308,25,306_000_output_img_111.png,679,285,778,385,smoke
1309,26,306_000_output_img_121.png,679,285,778,385,smoke
1310,27,306_000_output_img_131.png,679,285,778,385,smoke
1311,28,306_000_output_img_141.png,679,285,778,385,smoke
1312,14,307_000_output_img_001.png,620,272,855,340,smoke
1313,15,307_000_output_img_011.png,620,272,855,340,smoke
1314,16,307_000_output_img_021.png,620,272,855,340,smoke
1315,17,307_000_output_img_031.png,620,272,855,340,smoke
1316,18,307_000_output_img_041.png,585,272,820,340,smoke
1317,19,307_000_output_img_051.png,585,272,820,340,smoke
1318,20,307_000_output_img_061.png,585,272,820,340,smoke
1319,21,307_000_output_img_071.png,585,272,820,340,smoke
1320,22,307_000_output_img_081.png,564,282,799,350,smoke
1321,23,307_000_output_img_091.png,564,282,799,350,smoke
1322,24,307_000_output_img_101.png,564,282,799,350,smoke
1323,25,307_000_output_img_111.png,564,282,799,350,smoke
1324,26,307_000_output_img_121.png,564,282,799,350,smoke
1325,27,307_000_output_img_131.png,564,282,799,350,smoke
1326,28,307_000_output_img_141.png,564,282,799,350,smoke
1327,14,308_000_output_img_001.png,318,414,368,436,smoke
1328,15,308_000_output_img_011.png,318,414,368,436,smoke
1329,16,308_000_output_img_021.png,318,414,368,436,smoke
1330,17,308_000_output_img_031.png,318,414,368,436,smoke
1331,18,308_000_output_img_041.png,315,414,368,441,smoke
1332,19,308_000_output_img_051.png,318,414,368,436,smoke
1333,20,308_000_output_img_061.png,310,409,363,436,smoke
1334,21,308_000_output_img_071.png,310,409,363,436,smoke
1335,22,308_000_output_img_081.png,310,409,363,436,smoke
1336,23,308_000_output_img_091.png,310,409,363,436,smoke
1337,24,308_000_output_img_101.png,289,407,363,436,smoke
1338,25,308_000_output_img_111.png,289,407,363,436,smoke
