,ID,filename,x_min,y_min,x_max,y_max,class
495,15,178_000_output_img_013.png,361,309,663,363,smoke
496,16,178_000_output_img_025.png,323,309,625,363,smoke
497,17,178_000_output_img_037.png,323,309,625,363,smoke
498,18,178_000_output_img_049.png,323,309,625,363,smoke
499,19,178_000_output_img_061.png,323,309,625,363,smoke
500,20,178_000_output_img_073.png,323,309,625,363,smoke
501,21,178_000_output_img_085.png,323,305,664,363,smoke
502,22,178_000_output_img_097.png,323,305,664,363,smoke
503,23,178_000_output_img_109.png,323,305,664,363,smoke
504,24,178_000_output_img_121.png,323,311,643,363,smoke
505,25,178_000_output_img_133.png,323,311,643,363,smoke
506,26,178_000_output_img_145.png,323,292,678,363,smoke
507,27,178_000_output_img_157.png,323,292,678,363,smoke
508,28,178_000_output_img_169.png,323,306,647,363,smoke
509,14,179_000_output_img_001.png,576,269,665,343,smoke
510,15,179_000_output_img_012.png,576,269,665,343,smoke
511,16,179_000_output_img_022.png,576,269,665,343,smoke
512,17,179_000_output_img_033.png,576,269,665,343,smoke
513,18,179_000_output_img_044.png,576,269,665,343,smoke
514,19,179_000_output_img_054.png,576,269,665,343,smoke
515,20,179_000_output_img_065.png,576,269,665,343,smoke
516,21,179_000_output_img_076.png,576,269,665,343,smoke
517,22,179_000_output_img_086.png,576,269,665,343,smoke
518,23,179_000_output_img_097.png,576,269,665,343,smoke
519,24,179_000_output_img_108.png,576,269,665,343,smoke
520,25,179_000_output_img_118.png,576,269,665,343,smoke
521,26,179_000_output_img_129.png,576,269,665,343,smoke
522,27,179_000_output_img_140.png,576,269,665,343,smoke
523,28,179_000_output_img_150.png,576,269,665,343,smoke
524,14,180_000_output_img_001.png,615,329,674,367,smoke
525,15,180_000_output_img_012.png,615,329,674,367,smoke
526,16,180_000_output_img_023.png,615,329,674,367,smoke
527,17,180_000_output_img_034.png,615,329,674,367,smoke
528,18,180_000_output_img_045.png,615,329,674,367,smoke
529,19,180_000_output_img_056.png,615,329,674,367,smoke
530,20,180_000_output_img_067.png,615,329,651,367,smoke
531,21,180_000_output_img_078.png,615,329,651,367,smoke
532,22,180_000_output_img_089.png,610,329,651,376,smoke
533,23,180_000_output_img_100.png,610,329,651,376,smoke
534,24,180_000_output_img_111.png,610,329,651,376,smoke
535,25,180_000_output_img_122.png,610,329,651,376,smoke
536,26,180_000_output_img_133.png,610,329,651,376,smoke
537,27,180_000_output_img_144.png,610,329,651,376,smoke
538,28,180_000_output_img_155.png,610,329,651,376,smoke
539,14,181_000_output_img_001.png,563,298,693,396,smoke
540,15,181_000_output_img_013.png,563,298,693,396,smoke
541,16,181_000_output_img_024.png,564,261,673,391,smoke
542,17,181_000_output_img_036.png,564,261,673,391,smoke
543,18,181_000_output_img_047.png,564,261,673,391,smoke
544,19,181_000_output_img_059.png,564,261,673,391,smoke
545,20,181_000_output_img_070.png,501,260,668,391,smoke
546,21,181_000_output_img_082.png,501,260,668,391,smoke
547,22,181_000_output_img_093.png,501,260,668,391,smoke
548,23,181_000_output_img_105.png,501,260,668,391,smoke
549,24,181_000_output_img_116.png,501,260,668,391,smoke
550,25,181_000_output_img_128.png,501,260,668,391,smoke
551,26,181_000_output_img_139.png,501,260,668,391,smoke
552,27,181_000_output_img_151.png,501,317,668,391,smoke
553,28,181_000_output_img_162.png,501,317,687,391,smoke
554,14,182_000_output_img_001.png,727,536,834,567,smoke
555,15,182_000_output_img_010.png,727,536,834,567,smoke
556,16,182_000_output_img_018.png,727,536,834,567,smoke
557,17,182_000_output_img_027.png,727,536,834,567,smoke
558,18,182_000_output_img_036.png,727,536,834,567,smoke
559,19,182_000_output_img_044.png,727,536,834,567,smoke
560,20,182_000_output_img_053.png,727,536,834,567,smoke
561,21,182_000_output_img_062.png,727,536,834,567,smoke
562,22,182_000_output_img_070.png,727,536,834,567,smoke
563,23,182_000_output_img_079.png,727,536,834,567,smoke
564,24,182_000_output_img_088.png,727,536,834,567,smoke
565,25,182_000_output_img_096.png,727,536,834,567,smoke
566,26,182_000_output_img_105.png,727,536,834,567,smoke
567,27,182_000_output_img_114.png,727,536,834,567,smoke
568,28,182_000_output_img_122.png,727,536,834,567,smoke
569,14,184_000_output_img_001.png,441,289,514,376,smoke
570,15,184_000_output_img_001.png,660,333,727,375,smoke
571,16,184_000_output_img_011.png,441,289,514,376,smoke
572,17,184_000_output_img_011.png,660,333,727,375,smoke
573,18,184_000_output_img_020.png,441,289,514,376,smoke
574,19,184_000_output_img_020.png,660,333,727,375,smoke
575,20,184_000_output_img_030.png,441,289,514,376,smoke
576,21,184_000_output_img_030.png,660,333,727,375,smoke
577,22,184_000_output_img_040.png,441,289,514,376,smoke
578,23,184_000_output_img_040.png,660,333,727,375,smoke
579,24,184_000_output_img_049.png,441,289,514,376,smoke
580,25,184_000_output_img_049.png,660,333,727,375,smoke
581,26,184_000_output_img_059.png,441,289,514,376,smoke
582,27,184_000_output_img_059.png,660,333,727,375,smoke
583,28,184_000_output_img_069.png,441,289,514,376,smoke
584,29,184_000_output_img_069.png,660,333,727,375,smoke
585,30,184_000_output_img_078.png,441,289,514,376,smoke
586,31,184_000_output_img_078.png,660,333,727,375,smoke
587,32,184_000_output_img_088.png,441,289,514,376,smoke
588,33,184_000_output_img_088.png,660,333,727,375,smoke
589,34,184_000_output_img_098.png,441,289,514,376,smoke
590,35,184_000_output_img_098.png,660,333,727,375,smoke
591,36,184_000_output_img_107.png,441,289,514,376,smoke
592,37,184_000_output_img_107.png,660,333,727,375,smoke
593,38,184_000_output_img_117.png,441,289,514,376,smoke
594,39,184_000_output_img_117.png,660,333,727,375,smoke
595,40,184_000_output_img_127.png,441,321,514,376,smoke
596,41,184_000_output_img_127.png,660,333,727,375,smoke
597,42,184_000_output_img_136.png,441,321,514,376,smoke
598,43,184_000_output_img_136.png,660,333,727,375,smoke
599,14,185_000_output_img_001.png,611,207,633,255,smoke
600,15,185_000_output_img_011.png,611,207,633,255,smoke
601,16,185_000_output_img_021.png,611,207,633,255,smoke
602,17,185_000_output_img_031.png,611,207,633,255,smoke
603,18,185_000_output_img_041.png,611,207,633,255,smoke
604,19,185_000_output_img_051.png,611,207,633,255,smoke
605,20,185_000_output_img_061.png,611,207,633,255,smoke
606,21,185_000_output_img_071.png,611,207,633,255,smoke
607,22,185_000_output_img_081.png,622,227,633,255,smoke
608,23,185_000_output_img_091.png,622,227,633,255,smoke
609,24,185_000_output_img_101.png,622,227,633,255,smoke
610,25,185_000_output_img_111.png,622,227,633,255,smoke
611,26,185_000_output_img_121.png,622,217,640,255,smoke
612,27,185_000_output_img_131.png,622,217,640,255,smoke
613,28,185_000_output_img_141.png,622,217,640,255,smoke
614,14,186_000_output_img_001.png,511,399,739,539,smoke
615,15,186_000_output_img_028.png,511,399,739,539,smoke
616,16,186_000_output_img_055.png,511,399,739,539,smoke
617,17,186_000_output_img_083.png,511,399,739,539,smoke
618,18,186_000_output_img_110.png,472,387,700,527,smoke
619,19,186_000_output_img_137.png,429,274,659,527,smoke
620,20,186_000_output_img_164.png,429,274,659,527,smoke
621,21,186_000_output_img_191.png,429,274,659,527,smoke
622,22,186_000_output_img_219.png,429,274,659,527,smoke
623,23,186_000_output_img_246.png,429,172,614,534,smoke
624,24,186_000_output_img_273.png,338,305,638,534,smoke
625,25,186_000_output_img_300.png,268,374,635,534,smoke
626,26,186_000_output_img_327.png,268,374,635,534,smoke
627,27,186_000_output_img_355.png,268,374,635,534,smoke
628,28,186_000_output_img_382.png,341,269,635,534,smoke
629,14,187_000_output_img_001.png,516,314,611,368,smoke
630,15,187_000_output_img_011.png,516,314,611,368,smoke
631,16,187_000_output_img_021.png,516,314,611,368,smoke
632,17,187_000_output_img_031.png,516,314,611,368,smoke
633,18,187_000_output_img_041.png,531,305,611,368,smoke
634,19,187_000_output_img_051.png,531,305,611,368,smoke
635,20,187_000_output_img_061.png,531,305,625,370,smoke
636,21,187_000_output_img_071.png,531,305,625,370,smoke
637,22,187_000_output_img_081.png,587,272,647,370,smoke
638,23,187_000_output_img_091.png,587,272,647,370,smoke
639,24,187_000_output_img_101.png,587,272,647,370,smoke
640,25,187_000_output_img_111.png,587,272,647,370,smoke
641,26,187_000_output_img_121.png,580,275,647,370,smoke
642,27,187_000_output_img_131.png,580,275,647,370,smoke
643,28,187_000_output_img_141.png,555,330,608,371,smoke
644,14,188_000_output_img_001.png,1056,423,1134,463,smoke
645,15,188_000_output_img_010.png,1056,423,1134,463,smoke
646,16,188_000_output_img_019.png,1056,423,1134,463,smoke
647,17,188_000_output_img_028.png,1056,423,1134,463,smoke
648,18,188_000_output_img_037.png,1056,423,1134,463,smoke
649,19,188_000_output_img_046.png,1056,423,1134,463,smoke
650,20,188_000_output_img_055.png,1056,423,1134,463,smoke
651,21,188_000_output_img_064.png,1056,423,1134,463,smoke
652,22,188_000_output_img_073.png,1056,423,1134,463,smoke
653,23,188_000_output_img_082.png,1056,391,1130,463,smoke
654,24,188_000_output_img_091.png,1056,391,1130,463,smoke
655,25,188_000_output_img_100.png,1056,391,1130,463,smoke
656,26,188_000_output_img_109.png,1041,373,1090,463,smoke
657,27,188_000_output_img_118.png,1041,373,1090,463,smoke
658,28,188_000_output_img_127.png,1041,373,1090,463,smoke
659,14,189_000_output_img_001.png,569,289,624,429,smoke
660,15,189_000_output_img_011.png,569,289,624,429,smoke
661,16,189_000_output_img_020.png,569,289,624,429,smoke
662,17,189_000_output_img_030.png,581,289,624,429,smoke
663,18,189_000_output_img_040.png,581,289,624,429,smoke
664,19,189_000_output_img_049.png,581,289,624,429,smoke
665,20,189_000_output_img_059.png,581,289,624,429,smoke
666,21,189_000_output_img_069.png,581,289,624,429,smoke
667,22,189_000_output_img_078.png,581,289,624,429,smoke
668,23,189_000_output_img_088.png,570,291,613,431,smoke
669,24,189_000_output_img_098.png,570,291,613,431,smoke
670,25,189_000_output_img_107.png,562,291,613,431,smoke
671,26,189_000_output_img_117.png,562,291,613,431,smoke
672,27,189_000_output_img_127.png,562,291,613,431,smoke
673,28,189_000_output_img_136.png,562,291,613,431,smoke
674,14,190_000_output_img_001.png,433,432,635,538,smoke
675,15,190_000_output_img_011.png,433,432,635,538,smoke
676,16,190_000_output_img_021.png,433,432,635,538,smoke
677,17,190_000_output_img_031.png,433,432,635,538,smoke
678,18,190_000_output_img_040.png,433,432,635,538,smoke
679,19,190_000_output_img_050.png,433,432,635,538,smoke
680,20,190_000_output_img_060.png,433,432,635,538,smoke
681,21,190_000_output_img_070.png,433,432,635,538,smoke
682,22,190_000_output_img_080.png,433,432,635,538,smoke
683,23,190_000_output_img_090.png,416,432,534,538,smoke
684,24,190_000_output_img_100.png,416,432,534,538,smoke
685,25,190_000_output_img_110.png,416,349,536,538,smoke
686,26,190_000_output_img_119.png,416,349,536,538,smoke
687,27,190_000_output_img_129.png,416,349,536,538,smoke
688,28,190_000_output_img_139.png,416,349,536,538,smoke
689,14,191_000_output_img_001.png,598,307,830,356,smoke
690,15,191_000_output_img_010.png,598,307,830,356,smoke
691,16,191_000_output_img_019.png,598,307,830,356,smoke
692,17,191_000_output_img_029.png,598,307,830,356,smoke
693,18,191_000_output_img_038.png,598,307,830,356,smoke
694,19,191_000_output_img_047.png,598,307,830,356,smoke
695,20,191_000_output_img_056.png,598,307,830,356,smoke
696,21,191_000_output_img_065.png,598,307,830,356,smoke
697,22,191_000_output_img_075.png,598,307,830,356,smoke
698,23,191_000_output_img_084.png,598,307,830,356,smoke
699,24,191_000_output_img_093.png,598,307,830,356,smoke
700,25,191_000_output_img_102.png,598,307,830,356,smoke
701,26,191_000_output_img_111.png,598,307,830,356,smoke
702,27,191_000_output_img_121.png,598,307,830,356,smoke
703,28,191_000_output_img_130.png,598,307,830,356,smoke
704,14,192_000_output_img_001.png,623,314,821,356,smoke
705,15,192_000_output_img_010.png,623,314,821,356,smoke
706,16,192_000_output_img_019.png,623,314,821,356,smoke
707,17,192_000_output_img_029.png,623,314,821,356,smoke
708,18,192_000_output_img_038.png,623,314,821,356,smoke
709,19,192_000_output_img_047.png,623,314,821,356,smoke
710,20,192_000_output_img_056.png,623,314,821,356,smoke
711,21,192_000_output_img_065.png,623,314,821,356,smoke
712,22,192_000_output_img_075.png,623,314,821,356,smoke
713,23,192_000_output_img_084.png,623,314,821,356,smoke
714,24,192_000_output_img_093.png,623,314,821,356,smoke
715,25,192_000_output_img_102.png,623,314,821,356,smoke
716,26,192_000_output_img_111.png,623,314,821,356,smoke
717,27,192_000_output_img_121.png,623,314,821,356,smoke
718,28,192_000_output_img_130.png,623,314,821,356,smoke
719,14,196_000_output_img_001.png,498,426,675,474,smoke
720,15,196_000_output_img_011.png,498,426,675,474,smoke
721,16,196_000_output_img_020.png,498,426,675,474,smoke
722,17,196_000_output_img_030.png,498,426,675,474,smoke
723,18,196_000_output_img_039.png,498,426,675,474,smoke
724,19,196_000_output_img_049.png,498,426,675,474,smoke
725,20,196_000_output_img_058.png,498,426,675,474,smoke
726,21,196_000_output_img_068.png,498,426,675,474,smoke
727,22,196_000_output_img_077.png,498,426,675,474,smoke
728,23,196_000_output_img_087.png,498,426,675,474,smoke
729,24,196_000_output_img_096.png,498,426,675,474,smoke
730,25,196_000_output_img_106.png,498,426,675,474,smoke
731,26,196_000_output_img_115.png,498,426,675,474,smoke
732,27,196_000_output_img_125.png,498,426,675,474,smoke
733,28,196_000_output_img_134.png,498,426,675,474,smoke
734,14,197_000_output_img_001.png,596,269,686,365,smoke
735,15,197_000_output_img_013.png,596,269,686,365,smoke
736,16,197_000_output_img_025.png,596,269,686,365,smoke
737,17,197_000_output_img_037.png,596,269,686,365,smoke
738,18,197_000_output_img_049.png,596,269,686,365,smoke
739,19,197_000_output_img_061.png,596,269,686,365,smoke
740,20,197_000_output_img_073.png,596,269,686,365,smoke
741,21,197_000_output_img_085.png,596,269,686,365,smoke
742,22,197_000_output_img_097.png,596,269,686,365,smoke
743,23,197_000_output_img_109.png,596,269,686,365,smoke
744,24,197_000_output_img_121.png,596,269,686,365,smoke
745,25,197_000_output_img_133.png,596,269,686,365,smoke
746,26,197_000_output_img_145.png,596,269,686,365,smoke
747,27,197_000_output_img_157.png,596,269,686,365,smoke
748,28,197_000_output_img_169.png,596,269,686,365,smoke
749,14,198_000_output_img_001.png,288,502,456,564,smoke
750,15,198_000_output_img_014.png,288,502,456,564,smoke
751,16,198_000_output_img_026.png,288,502,456,564,smoke
752,17,198_000_output_img_039.png,288,502,456,564,smoke
753,18,198_000_output_img_051.png,308,519,476,570,smoke
754,19,198_000_output_img_064.png,284,518,452,569,smoke
755,20,198_000_output_img_076.png,284,518,452,569,smoke
756,21,198_000_output_img_089.png,307,518,452,569,smoke
757,22,198_000_output_img_101.png,307,540,452,569,smoke
758,23,198_000_output_img_114.png,307,540,452,569,smoke
759,24,198_000_output_img_126.png,336,541,481,570,smoke
760,25,198_000_output_img_139.png,336,541,481,570,smoke
761,26,198_000_output_img_151.png,322,530,445,570,smoke
762,27,198_000_output_img_164.png,320,469,388,569,smoke
763,28,198_000_output_img_176.png,320,469,388,569,smoke
764,14,199_000_output_img_001.png,370,325,645,461,smoke
765,15,199_000_output_img_013.png,370,325,645,461,smoke
766,16,199_000_output_img_025.png,370,325,624,461,smoke
767,17,199_000_output_img_038.png,370,325,624,461,smoke
768,18,199_000_output_img_050.png,370,325,624,461,smoke
769,19,199_000_output_img_062.png,370,325,624,461,smoke
770,20,199_000_output_img_074.png,370,325,624,461,smoke
771,21,199_000_output_img_086.png,370,325,624,461,smoke
772,22,199_000_output_img_099.png,370,325,624,461,smoke
773,23,199_000_output_img_111.png,370,325,624,461,smoke
774,24,199_000_output_img_123.png,370,325,624,461,smoke
775,25,199_000_output_img_135.png,370,325,624,461,smoke
776,26,199_000_output_img_147.png,370,325,624,461,smoke
777,27,199_000_output_img_160.png,370,325,624,461,smoke
778,28,199_000_output_img_172.png,370,325,624,461,smoke
779,14,202_000_output_img_001.png,412,440,581,488,smoke
780,15,202_000_output_img_011.png,412,440,581,488,smoke
781,16,202_000_output_img_020.png,412,440,581,488,smoke
782,17,202_000_output_img_030.png,412,440,581,488,smoke
783,18,202_000_output_img_039.png,412,440,581,488,smoke
784,19,202_000_output_img_049.png,412,440,581,488,smoke
785,20,202_000_output_img_058.png,412,440,581,488,smoke
786,21,202_000_output_img_068.png,412,440,581,488,smoke
787,22,202_000_output_img_077.png,412,440,581,488,smoke
788,23,202_000_output_img_087.png,412,440,581,488,smoke
789,24,202_000_output_img_096.png,412,440,581,488,smoke
790,25,202_000_output_img_106.png,412,440,581,488,smoke
791,26,202_000_output_img_115.png,412,440,581,488,smoke
792,27,202_000_output_img_125.png,412,440,581,488,smoke
793,28,202_000_output_img_134.png,412,440,581,488,smoke
794,14,203_000_output_img_001.png,572,452,606,475,smoke
795,15,203_000_output_img_011.png,572,452,606,475,smoke
796,16,203_000_output_img_021.png,563,452,597,475,smoke
797,17,203_000_output_img_031.png,563,452,597,475,smoke
798,18,203_000_output_img_041.png,563,452,597,475,smoke
799,19,203_000_output_img_051.png,563,452,597,475,smoke
800,20,203_000_output_img_061.png,563,452,597,475,smoke
801,21,203_000_output_img_071.png,563,452,597,475,smoke
802,22,203_000_output_img_082.png,563,452,597,475,smoke
803,23,203_000_output_img_092.png,563,452,597,475,smoke
804,24,203_000_output_img_102.png,563,452,597,475,smoke
805,25,203_000_output_img_112.png,563,452,597,475,smoke
806,26,203_000_output_img_122.png,563,452,597,475,smoke
807,27,203_000_output_img_132.png,563,452,597,475,smoke
808,28,203_000_output_img_142.png,563,452,597,475,smoke
809,14,204_000_output_img_001.png,518,454,712,483,smoke
810,15,204_000_output_img_011.png,518,454,712,483,smoke
811,16,204_000_output_img_021.png,518,454,712,483,smoke
812,17,204_000_output_img_031.png,518,454,712,483,smoke
813,18,204_000_output_img_041.png,518,454,712,483,smoke
814,19,204_000_output_img_051.png,518,454,712,483,smoke
815,20,204_000_output_img_061.png,518,454,712,483,smoke
816,21,204_000_output_img_071.png,518,454,712,483,smoke
817,22,204_000_output_img_082.png,518,454,712,483,smoke
818,23,204_000_output_img_092.png,518,454,712,483,smoke
819,24,204_000_output_img_102.png,518,454,712,483,smoke
820,25,204_000_output_img_112.png,518,454,712,483,smoke
821,26,204_000_output_img_122.png,518,454,712,480,smoke
822,27,204_000_output_img_132.png,518,454,712,480,smoke
823,28,204_000_output_img_142.png,518,454,712,480,smoke
824,14,205_000_output_img_001.png,387,457,430,483,smoke
825,15,205_000_output_img_001.png,555,460,638,484,smoke
826,16,205_000_output_img_011.png,387,457,430,483,smoke
827,17,205_000_output_img_011.png,555,460,638,484,smoke
828,18,205_000_output_img_021.png,387,457,430,483,smoke
829,19,205_000_output_img_021.png,555,460,638,484,smoke
830,20,205_000_output_img_031.png,387,457,430,483,smoke
831,21,205_000_output_img_031.png,555,460,638,484,smoke
832,22,205_000_output_img_041.png,387,457,430,483,smoke
833,23,205_000_output_img_041.png,555,460,638,484,smoke
834,24,205_000_output_img_051.png,387,457,430,483,smoke
835,25,205_000_output_img_051.png,555,460,638,484,smoke
836,26,205_000_output_img_061.png,387,457,430,483,smoke
837,27,205_000_output_img_061.png,555,460,638,484,smoke
838,28,205_000_output_img_071.png,387,457,430,483,smoke
839,29,205_000_output_img_071.png,555,460,638,484,smoke
840,30,205_000_output_img_082.png,387,457,430,483,smoke
841,31,205_000_output_img_082.png,555,460,638,484,smoke
842,32,205_000_output_img_092.png,387,457,430,483,smoke
843,33,205_000_output_img_092.png,555,460,638,484,smoke
844,34,205_000_output_img_102.png,387,457,430,483,smoke
845,35,205_000_output_img_102.png,555,460,638,484,smoke
846,36,205_000_output_img_112.png,387,457,430,483,smoke
847,37,205_000_output_img_112.png,555,460,638,484,smoke
848,38,205_000_output_img_122.png,387,457,430,483,smoke
849,39,205_000_output_img_122.png,555,460,638,484,smoke
850,40,205_000_output_img_132.png,387,457,430,483,smoke
851,41,205_000_output_img_132.png,555,460,638,484,smoke
852,42,205_000_output_img_142.png,387,457,430,483,smoke
853,43,205_000_output_img_142.png,543,459,629,483,smoke
854,14,206_000_output_img_001.png,541,68,628,172,smoke
855,15,206_000_output_img_010.png,541,68,628,172,smoke
856,16,206_000_output_img_020.png,541,68,628,172,smoke
857,17,206_000_output_img_029.png,541,68,628,172,smoke
858,18,206_000_output_img_038.png,541,68,628,172,smoke
859,19,206_000_output_img_048.png,541,68,628,172,smoke
860,20,206_000_output_img_057.png,541,68,628,172,smoke
861,21,206_000_output_img_066.png,541,68,628,172,smoke
862,22,206_000_output_img_076.png,541,68,628,172,smoke
863,23,206_000_output_img_085.png,541,68,628,172,smoke
864,24,206_000_output_img_094.png,541,68,628,172,smoke
865,25,206_000_output_img_104.png,541,68,628,172,smoke
866,26,206_000_output_img_113.png,541,68,628,172,smoke
867,27,206_000_output_img_122.png,541,68,628,172,smoke
868,28,206_000_output_img_132.png,541,68,628,172,smoke
869,14,207_000_output_img_001.png,270,36,390,176,smoke
870,15,207_000_output_img_011.png,270,36,390,176,smoke
871,16,207_000_output_img_020.png,270,36,390,176,smoke
872,17,207_000_output_img_030.png,270,36,390,176,smoke
873,18,207_000_output_img_039.png,270,36,390,176,smoke
874,19,207_000_output_img_049.png,270,36,390,176,smoke
875,20,207_000_output_img_059.png,270,36,390,176,smoke
876,21,207_000_output_img_068.png,270,36,390,176,smoke
877,22,207_000_output_img_078.png,270,36,390,176,smoke
878,23,207_000_output_img_087.png,270,36,390,176,smoke
879,24,207_000_output_img_097.png,270,36,390,176,smoke
880,25,207_000_output_img_107.png,270,36,390,176,smoke
881,26,207_000_output_img_116.png,270,36,390,176,smoke
882,27,207_000_output_img_126.png,270,36,390,176,smoke
883,28,207_000_output_img_135.png,270,36,390,176,smoke
884,14,208_000_output_img_001.png,42,371,149,398,smoke
885,15,208_000_output_img_001.png,386,350,407,388,smoke
886,16,208_000_output_img_013.png,42,371,149,398,smoke
887,17,208_000_output_img_013.png,386,350,407,388,smoke
888,18,208_000_output_img_024.png,37,383,144,410,smoke
889,19,208_000_output_img_024.png,382,352,403,390,smoke
890,20,208_000_output_img_036.png,37,383,144,410,smoke
891,21,208_000_output_img_036.png,382,352,403,390,smoke
892,22,208_000_output_img_047.png,37,379,144,406,smoke
893,23,208_000_output_img_047.png,382,352,403,390,smoke
894,24,208_000_output_img_059.png,37,379,144,406,smoke
895,25,208_000_output_img_059.png,382,352,403,390,smoke
896,26,208_000_output_img_070.png,37,379,144,406,smoke
897,27,208_000_output_img_070.png,382,352,403,390,smoke
898,28,208_000_output_img_082.png,37,379,144,406,smoke
899,29,208_000_output_img_082.png,382,352,403,390,smoke
900,30,208_000_output_img_093.png,37,379,144,406,smoke
901,31,208_000_output_img_093.png,382,352,403,390,smoke
902,32,208_000_output_img_105.png,37,379,144,406,smoke
903,33,208_000_output_img_105.png,382,352,403,390,smoke
904,34,208_000_output_img_116.png,37,379,144,406,smoke
905,35,208_000_output_img_116.png,382,352,403,390,smoke
906,36,208_000_output_img_128.png,37,379,144,406,smoke
907,37,208_000_output_img_128.png,382,352,403,390,smoke
908,38,208_000_output_img_139.png,37,379,144,406,smoke
909,39,208_000_output_img_139.png,382,352,403,390,smoke
910,40,208_000_output_img_151.png,37,379,144,406,smoke
911,41,208_000_output_img_151.png,382,352,403,390,smoke
912,42,208_000_output_img_162.png,37,379,144,406,smoke
913,43,208_000_output_img_162.png,382,352,403,390,smoke
914,14,211_000_output_img_001.png,42,207,116,224,smoke
915,15,211_000_output_img_001.png,163,185,258,213,smoke
916,16,211_000_output_img_013.png,42,207,116,224,smoke
917,17,211_000_output_img_013.png,163,185,258,213,smoke
918,18,211_000_output_img_025.png,42,207,116,224,smoke
919,19,211_000_output_img_025.png,163,185,258,213,smoke
920,20,211_000_output_img_037.png,42,207,116,224,smoke
921,21,211_000_output_img_037.png,163,185,258,213,smoke
922,22,211_000_output_img_048.png,42,207,116,224,smoke
923,23,211_000_output_img_048.png,163,185,258,213,smoke
924,24,211_000_output_img_060.png,42,207,116,224,smoke
925,25,211_000_output_img_060.png,163,185,258,213,smoke
926,26,211_000_output_img_072.png,42,207,116,224,smoke
927,27,211_000_output_img_072.png,163,185,258,213,smoke
928,28,211_000_output_img_084.png,42,207,116,224,smoke
929,29,211_000_output_img_084.png,163,185,258,213,smoke
930,30,211_000_output_img_096.png,42,207,116,224,smoke
931,31,211_000_output_img_096.png,163,185,258,213,smoke
932,32,211_000_output_img_108.png,42,207,116,224,smoke
933,33,211_000_output_img_108.png,163,185,258,213,smoke
934,34,211_000_output_img_120.png,42,207,116,224,smoke
935,35,211_000_output_img_120.png,163,185,258,213,smoke
936,36,211_000_output_img_132.png,42,207,116,224,smoke
937,37,211_000_output_img_132.png,163,185,258,213,smoke
938,38,211_000_output_img_143.png,42,207,116,224,smoke
939,39,211_000_output_img_143.png,163,185,258,213,smoke
940,40,211_000_output_img_155.png,42,207,116,224,smoke
941,41,211_000_output_img_155.png,163,185,258,213,smoke
942,42,211_000_output_img_167.png,42,207,116,224,smoke
943,43,211_000_output_img_167.png,163,185,258,213,smoke
944,14,214_000_output_img_001.png,417,270,539,295,smoke
945,15,214_000_output_img_013.png,417,270,539,295,smoke
946,16,214_000_output_img_025.png,417,270,539,295,smoke
947,17,214_000_output_img_038.png,417,270,539,295,smoke
948,18,214_000_output_img_050.png,417,270,539,295,smoke
949,19,214_000_output_img_062.png,417,270,539,295,smoke
950,20,214_000_output_img_074.png,417,270,539,295,smoke
951,21,214_000_output_img_086.png,417,272,539,297,smoke
952,22,214_000_output_img_099.png,417,272,539,297,smoke
953,23,214_000_output_img_111.png,417,272,539,297,smoke
954,24,214_000_output_img_123.png,417,272,539,297,smoke
955,25,214_000_output_img_135.png,417,272,539,297,smoke
956,26,214_000_output_img_147.png,417,272,539,297,smoke
957,27,214_000_output_img_160.png,417,272,539,297,smoke
958,28,214_000_output_img_172.png,417,272,539,297,smoke
959,14,215_000_output_img_001.png,254,266,385,299,smoke
960,15,215_000_output_img_013.png,254,266,385,299,smoke
961,16,215_000_output_img_025.png,254,266,385,299,smoke
962,17,215_000_output_img_038.png,254,266,385,299,smoke
963,18,215_000_output_img_050.png,254,266,385,299,smoke
964,19,215_000_output_img_062.png,254,266,385,299,smoke
965,20,215_000_output_img_074.png,254,266,385,299,smoke
966,21,215_000_output_img_086.png,254,266,385,299,smoke
967,22,215_000_output_img_099.png,254,266,385,299,smoke
968,23,215_000_output_img_111.png,254,266,385,299,smoke
969,24,215_000_output_img_123.png,254,266,385,299,smoke
970,25,215_000_output_img_135.png,254,266,385,299,smoke
971,26,215_000_output_img_147.png,254,266,385,299,smoke
972,27,215_000_output_img_160.png,254,266,385,299,smoke
973,28,215_000_output_img_172.png,254,266,385,299,smoke
974,14,217_000_output_img_001.png,254,242,340,281,smoke
975,15,217_000_output_img_012.png,254,242,340,281,smoke
976,16,217_000_output_img_023.png,254,242,340,281,smoke
977,17,217_000_output_img_033.png,254,242,340,281,smoke
978,18,217_000_output_img_044.png,254,242,340,281,smoke
979,19,217_000_output_img_055.png,254,242,340,281,smoke
980,20,217_000_output_img_066.png,254,242,340,281,smoke
981,21,217_000_output_img_077.png,254,242,340,281,smoke
982,22,217_000_output_img_087.png,254,242,340,281,smoke
983,23,217_000_output_img_098.png,254,242,340,281,smoke
984,24,217_000_output_img_109.png,254,242,340,281,smoke
985,25,217_000_output_img_120.png,254,242,340,281,smoke
986,26,217_000_output_img_131.png,254,242,340,281,smoke
987,27,217_000_output_img_141.png,254,242,340,281,smoke
988,28,217_000_output_img_152.png,254,242,340,281,smoke
989,14,301_000_output_img_001.png,166,0,584,368,smoke
990,15,301_000_output_img_011.png,166,0,584,368,smoke
991,16,301_000_output_img_021.png,166,0,584,368,smoke
992,17,301_000_output_img_031.png,166,0,584,368,smoke
